Customer_Identifier|Fund_Identifier|Period_Ending|Relationship_Started|Service_Provider_Identifier|Service_Type|TM_AUM_Under_Authority
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-189.2724
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-518.4664
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-279832.23
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-2704.3089
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-1646.8905
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||9108.3391
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||1229.0862
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-223644.5925
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-151.4722
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||6626.5586
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-8295
1|10035923|3/31/2023||||-9685
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-61659.5595
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||10880
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-3979.8738
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||223645.8614
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-304.88
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-480.6721
1|10035923|3/31/2023||||1538.7787
1|10035923|3/31/2023||||-2848.7329
1|10035923|3/31/2023||||-22334.0964
1|10035923|3/31/2023||||117.6739
1|10035923|3/31/2023||||377.9337
1|10035923|3/31/2023||||-2517.747
1|10035923|3/31/2023||||1857.0289
1|10035923|3/31/2023||||498.1309
1|10035923|3/31/2023||||162.9639
1|10035923|3/31/2023||||-1.7427
1|10035923|3/31/2023||||4937.5142
1|10035923|3/31/2023||||-2115.9789
1|10035923|3/31/2023||||12116.4705
1|10035923|3/31/2023||||-123.7348
1|10035923|3/31/2023||||1589.4302
1|10035923|3/31/2023||||1123.5003
1|10035923|3/31/2023||||1682.2786
1|10035923|3/31/2023||||2366.2808
1|10035923|3/31/2023||||-7.066
1|10035923|3/31/2023||||-1305.6762
1|10035923|3/31/2023||||-5989.47
1|10035923|3/31/2023||||1224.2078
1|10035923|3/31/2023||||1114.7201
1|10035923|3/31/2023||||-2334.144
1|10035923|3/31/2023||||-120.1097
1|10035923|3/31/2023||||4724.9839
1|10035923|3/31/2023||||-4794.2886
1|10035923|3/31/2023||||-94.945
1|10035923|3/31/2023||||1.9429
1|10035923|3/31/2023||||-389.2261
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-512580.9413
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-17665.2
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||7150.355
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-249.982
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-9390
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-17214.4429
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||10663.5751
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||9449.0577
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-51947.44
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||166369.395
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-2042.2702
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||53520.6
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-1259.6583
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-27500
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
