Custodian_Identifier|Customer_Identifier|Fund_Identifier|Mark_to_Market_Value|Market_Value|Period_Date|Position_Identifier|Position_Type|Security_Identifier|Cost|YTD GL
|1|10035922|0|0|3/31/2023|1041355714||1041355714|0|1.6188
|1|10035922|0|0|3/31/2023|1041355713||1041355713|0|0
|1|10035922|0|0|3/31/2023|1041355714||1041355714|0|0
|1|10035922|0|0|3/31/2023|1041355758||1041355758|0|492.5852
|1|10035922|0|0|3/31/2023|1041355758||1041355758|0|120.7473
|1|10035922|0|0|3/31/2023|1041394365||1041394365|0|-947.652
|1|10035922|0|0|3/31/2023|1041394365||1041394365|0|105.3708
|1|10035922|0|0|3/31/2023|1041375334||1041375334|0|0
|1|10035922|0|0|3/31/2023|1041375334||1041375334|0|-176.4136
|1|10035922|0|0|3/31/2023|1041375330||1041375330|0|0
|1|10035922|0|0|3/31/2023|1041375330||1041375330|0|1397.6615
|1|10035922|0|0|3/31/2023|1041394363||1041394363|0|-848.5203
|1|10035922|0|0|3/31/2023|1041394363||1041394363|0|7581.1812
|1|10035922|0|0|3/31/2023|1041375330||1041375330|0|-60.4766
|1|10035922|0|0|3/31/2023|1041394365||1041394365|0|7.5774
|1|10035922|0|0|3/31/2023|1041375330||1041375330|0|0
|1|10035922|0|0|3/31/2023|1041394365||1041394365|0|0
|1|10035922|0|0|3/31/2023|1041394364||1041394364|0|-355.1226
|1|10035922|0|0|3/31/2023|1041394364||1041394364|0|27.8353
|1|10035922|0|0|3/31/2023|1041394364||1041394364|0|0
|1|10035922|0|0|3/31/2023|1041394364||1041394364|0|-1095.3727
|1|10035922|0|0|3/31/2023|1041411752|Closed|1041411752|0|-13.0481
|1|10035922|0|0|3/31/2023|1041411752|Closed|1041411752|0|0
|1|10035922|425.3081|425.3081|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|1139.2784
|1|10035922|425.3081|425.3081|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-808.9598
|1|10035922|0|0|3/31/2023|1041411753||1041411753|0|0
|1|10035922|0|0|3/31/2023|1041411753||1041411753|0|520.2976
|1|10035922|-73.04685|-73.04685|3/31/2023|1041426815|Long|1041426815|0|0
|1|10035922|-73.04685|-73.04685|3/31/2023|1041426815|Long|1041426815|0|-146.0937
|1|10035922|0|0|3/31/2023|1040947840||1040947840|0|0
|1|10035922|0|0|3/31/2023|1040947840||1040947840|0|-563.61
|1|10035922|1905.828|1905.828|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|76879.8365
|1|10035922|1905.828|1905.828|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-72123.8051
|1|10035922|0|0|3/31/2023|1040947734||1040947734|0|0
|1|10035922|0|0|3/31/2023|1041336677||1041336677|0|0
|1|10035922|0|0|3/31/2023|1040947734||1040947734|0|-50198.8726
|1|10035922|0|0|3/31/2023|1041336677||1041336677|0|401.2065
|1|10035922|-21349.52385|-21349.52385|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|11512.4771
|1|10035922|-21349.52385|-21349.52385|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-3792.6041
|1|10035922|0|0|3/31/2023|1039249987||1039249987|0|0
|1|10035922|0|0|3/31/2023|1039249987||1039249987|0|0
|1|10035922|0|0|3/31/2023|1039299886||1039299886|0|0
|1|10035922|0|0|3/31/2023|1039299886||1039299886|0|0
|1|10035922|0|0|3/31/2023|1039354220||1039354220|0|0
|1|10035922|0|0|3/31/2023|1039354220||1039354220|0|0
|1|10035922|0|0|3/31/2023|1039404012||1039404012|0|0
|1|10035922|0|0|3/31/2023|1039404012||1039404012|0|0
|1|10035922|0|0|3/31/2023|1039455458||1039455458|0|0
|1|10035922|0|0|3/31/2023|1039455458||1039455458|0|0
|1|10035922|0|0|3/31/2023|1039506228||1039506228|0|0
|1|10035922|0|0|3/31/2023|1039506228||1039506228|0|0
|1|10035922|0|0|3/31/2023|1039544681||1039544681|0|0
|1|10035922|0|0|3/31/2023|1039544681||1039544681|0|0
|1|10035922|0|0|3/31/2023|1039575179||1039575179|0|0
|1|10035922|0|0|3/31/2023|1039575179||1039575179|0|0
|1|10035922|0|0|3/31/2023|1039633551||1039633551|0|0
|1|10035922|0|0|3/31/2023|1039633551||1039633551|0|0
|1|10035922|0|0|3/31/2023|1039688489||1039688489|0|0
|1|10035922|0|0|3/31/2023|1039688489||1039688489|0|0
|1|10035922|0|0|3/31/2023|1039746753||1039746753|0|0
|1|10035922|0|0|3/31/2023|1039746753||1039746753|0|0
|1|10035922|0|0|3/31/2023|1039807772||1039807772|0|0
|1|10035922|0|0|3/31/2023|1039807772||1039807772|0|0
|1|10035922|0|0|3/31/2023|1039861486||1039861486|0|0
|1|10035922|0|0|3/31/2023|1039861486||1039861486|0|0
|1|10035922|0|0|3/31/2023|1039925769||1039925769|0|0
|1|10035922|0|0|3/31/2023|1039925769||1039925769|0|0
|1|10035922|0|0|3/31/2023|1040024840||1040024840|0|0
|1|10035922|0|0|3/31/2023|1040024840||1040024840|0|0
|1|10035922|0|0|3/31/2023|1040119821||1040119821|0|0
|1|10035922|0|0|3/31/2023|1040119821||1040119821|0|0
|1|10035922|0|0|3/31/2023|1040164200||1040164200|0|0
|1|10035922|0|0|3/31/2023|1040164200||1040164200|0|0
|1|10035922|0|0|3/31/2023|1040196260||1040196260|0|0
|1|10035922|0|0|3/31/2023|1040196260||1040196260|0|0
|1|10035922|0|0|3/31/2023|1040233885||1040233885|0|0
|1|10035922|0|0|3/31/2023|1040233885||1040233885|0|0
|1|10035922|0|0|3/31/2023|1040233922||1040233922|0|0
|1|10035922|0|0|3/31/2023|1040233922||1040233922|0|0
|1|10035922|0|0|3/31/2023|1040299270||1040299270|0|-2.1159
|1|10035922|0|0|3/31/2023|1040299270||1040299270|0|0
|1|10035922|0|0|3/31/2023|1040299270||1040299270|0|0
|1|10035922|0|0|3/31/2023|1040299270||1040299270|0|0
|1|10035922|0|0|3/31/2023|1040365325||1040365325|0|7.37
|1|10035922|0|0|3/31/2023|1040365325||1040365325|0|0
|1|10035922|0|0|3/31/2023|1040299241||1040299241|0|0
|1|10035922|0|0|3/31/2023|1040299241||1040299241|0|-232.1257
|1|10035922|0|0|3/31/2023|1040338357||1040338357|0|181.6021
|1|10035922|0|0|3/31/2023|1040338357||1040338357|0|-995.155
|1|10035922|0|0|3/31/2023|1040547500||1040547500|0|-3.9443
|1|10035922|0|0|3/31/2023|1040547500||1040547500|0|0
|1|10035922|0|0|3/31/2023|1040504726||1040504726|0|689.7435
|1|10035922|0|0|3/31/2023|1040504726||1040504726|0|-149.1765
|1|10035922|0|0|3/31/2023|1040429363||1040429363|0|0
|1|10035922|0|0|3/31/2023|1040429363||1040429363|0|-43.7336
|1|10035922|0|0|3/31/2023|1040547501||1040547501|0|0
|1|10035922|0|0|3/31/2023|1040547501||1040547501|0|1405.5529
|1|10035922|0|0|3/31/2023|1040576105||1040576105|0|6.1413
|1|10035922|0|0|3/31/2023|1040576105||1040576105|0|0
|1|10035922|0|0|3/31/2023|1040547501||1040547501|0|1516.079
|1|10035922|0|0|3/31/2023|1040547501||1040547501|0|-510.4549
|1|10035922|0|0|3/31/2023|1040611607||1040611607|0|-1.2715
|1|10035922|0|0|3/31/2023|1040611607||1040611607|0|0
|1|10035922|0|0|3/31/2023|1040576130||1040576130|0|180.3531
|1|10035922|0|0|3/31/2023|1040576130||1040576130|0|-340.3614
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|342.0707
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|143.6337
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|0
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|-2914.1751
|1|10035922|0|0|3/31/2023|1040651315||1040651315|0|4.98
|1|10035922|0|0|3/31/2023|1040651315||1040651315|0|0
|1|10035922|0|0|3/31/2023|1040611705||1040611705|0|31818.8071
|1|10035922|0|0|3/31/2023|1040611705||1040611705|0|-37279.7255
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|0
|1|10035922|0|0|3/31/2023|1040196278||1040196278|0|203.6827
|1|10035922|0|0|3/31/2023|1040675935||1040675935|0|1.562
|1|10035922|0|0|3/31/2023|1040675935||1040675935|0|0
|1|10035922|0|0|3/31/2023|1040651427||1040651427|0|-975.9137
|1|10035922|0|0|3/31/2023|1040651427||1040651427|0|487.2546
|1|10035922|0|0|3/31/2023|1040651427||1040651427|0|0
|1|10035922|0|0|3/31/2023|1040651427||1040651427|0|-297.3828
|1|10035922|0|0|3/31/2023|1040665957||1040665957|0|0
|1|10035922|0|0|3/31/2023|1040665957||1040665957|0|1619.7818
|1|10035922|0|0|3/31/2023|1040687807||1040687807|0|-0.0599
|1|10035922|0|0|3/31/2023|1040687807||1040687807|0|0
|1|10035922|0|0|3/31/2023|1040675920||1040675920|0|-1400.6144
|1|10035922|0|0|3/31/2023|1040675920||1040675920|0|-161.2064
|1|10035922|0|0|3/31/2023|1040687857||1040687857|0|0
|1|10035922|0|0|3/31/2023|1040687857||1040687857|0|272.4517
|1|10035922|0|0|3/31/2023|1040687857||1040687857|0|118.5776
|1|10035922|0|0|3/31/2023|1040687857||1040687857|0|96.4745
|1|10035922|0|0|3/31/2023|1040714351||1040714351|0|-1.27
|1|10035922|0|0|3/31/2023|1040714351||1040714351|0|0
|1|10035922|0|0|3/31/2023|1040714308||1040714308|0|-1456.3574
|1|10035922|0|0|3/31/2023|1040714308||1040714308|0|1621.8293
|1|10035922|0|0|3/31/2023|1040731953||1040731953|0|0.8301
|1|10035922|0|0|3/31/2023|1040731953||1040731953|0|0
|1|10035922|0|0|3/31/2023|1040699387||1040699387|0|0
|1|10035922|0|0|3/31/2023|1040699387||1040699387|0|-544.3256
|1|10035922|0|0|3/31/2023|1040749842||1040749842|0|3.3891
|1|10035922|0|0|3/31/2023|1040749842||1040749842|0|0
|1|10035922|0|0|3/31/2023|1040714301||1040714301|0|-185.6533
|1|10035922|0|0|3/31/2023|1040714301||1040714301|0|902.6517
|1|10035922|0|0|3/31/2023|1040714306||1040714306|0|-301.6873
|1|10035922|0|0|3/31/2023|1040714306||1040714306|0|62.2968
|1|10035922|0|0|3/31/2023|1040714306||1040714306|0|0
|1|10035922|0|0|3/31/2023|1040714306||1040714306|0|340.8747
|1|10035922|0|0|3/31/2023|1040714301||1040714301|0|0
|1|10035922|0|0|3/31/2023|1040714301||1040714301|0|-1570.2673
|1|10035922|0|0|3/31/2023|1040782906||1040782906|0|-346.9587
|1|10035922|0|0|3/31/2023|1040782906||1040782906|0|1002.9468
|1|10035922|0|0|3/31/2023|1040818731||1040818731|0|-14.8488
|1|10035922|0|0|3/31/2023|1040818731||1040818731|0|0
|1|10035922|0|0|3/31/2023|1040782906||1040782906|0|0
|1|10035922|0|0|3/31/2023|1040782906||1040782906|0|433.2367
|1|10035922|0|0|3/31/2023|1040858362||1040858362|0|0
|1|10035922|0|0|3/31/2023|1040858362||1040858362|0|598.833
|1|10035922|0|0|3/31/2023|1040873441||1040873441|0|-31.6173
|1|10035922|0|0|3/31/2023|1040873441||1040873441|0|-181.3789
|1|10035922|0|0|3/31/2023|1040885969||1040885969|0|-0.8876
|1|10035922|0|0|3/31/2023|1040885969||1040885969|0|0
|1|10035922|0|0|3/31/2023|1040873408||1040873408|0|0
|1|10035922|0|0|3/31/2023|1040873408||1040873408|0|19.1788
|1|10035922|0|0|3/31/2023|1040905119||1040905119|0|2.6189
|1|10035922|0|0|3/31/2023|1040905119||1040905119|0|0
|1|10035922|0|0|3/31/2023|1040873494||1040873494|0|0
|1|10035922|0|0|3/31/2023|1040873494||1040873494|0|-85.3794
|1|10035922|0|0|3/31/2023|1040873408||1040873408|0|0
|1|10035922|0|0|3/31/2023|1040873408||1040873408|0|-964.5465
|1|10035922|0|0|3/31/2023|1040873494||1040873494|0|819.9572
|1|10035922|0|0|3/31/2023|1040873494||1040873494|0|-964.2982
|1|10035922|0|0|3/31/2023|1040947796||1040947796|0|1.95
|1|10035922|0|0|3/31/2023|1040947796||1040947796|0|0
|1|10035922|0|0|3/31/2023|1040905014||1040905014|0|0
|1|10035922|0|0|3/31/2023|1040905014||1040905014|0|-1049.2463
|1|10035922|0|0|3/31/2023|1040924867||1040924867|0|672.71
|1|10035922|0|0|3/31/2023|1040924867||1040924867|0|-596.0354
|1|10035922|0|0|3/31/2023|1040886038||1040886038|0|-12533.9071
|1|10035922|0|0|3/31/2023|1040886038||1040886038|0|11833.5754
|1|10035922|0|0|3/31/2023|1040886043||1040886043|0|-558.3656
|1|10035922|0|0|3/31/2023|1040886043||1040886043|0|1042.0295
|1|10035922|0|0|3/31/2023|1040636650||1040636650|0|0
|1|10035922|0|0|3/31/2023|1040636650||1040636650|0|1849.9444
|1|10035922|0|0|3/31/2023|1040959027||1040959027|0|1.004
|1|10035922|0|0|3/31/2023|1040959027||1040959027|0|0
|1|10035922|0|0|3/31/2023|1040636646||1040636646|0|0
|1|10035922|0|0|3/31/2023|1040636646||1040636646|0|-1934.7058
|1|10035922|0|0|3/31/2023|1040947727||1040947727|0|0
|1|10035922|0|0|3/31/2023|1040947727||1040947727|0|-393.13
|1|10035922|0|0|3/31/2023|1040986784||1040986784|0|-0.6937
|1|10035922|0|0|3/31/2023|1040986784||1040986784|0|0
|1|10035922|0|0|3/31/2023|1040959043||1040959043|0|-475.6013
|1|10035922|0|0|3/31/2023|1040959043||1040959043|0|1425.9704
|1|10035922|0|0|3/31/2023|1040958986||1040958986|0|-1576.7553
|1|10035922|0|0|3/31/2023|1040958986||1040958986|0|-0.3861
|1|10035922|0|0|3/31/2023|1040994692||1040994692|0|-1.7107
|1|10035922|0|0|3/31/2023|1040994692||1040994692|0|0
|1|10035922|0|0|3/31/2023|1041049813||1041049813|0|0.6238
|1|10035922|0|0|3/31/2023|1041049813||1041049813|0|0
|1|10035922|0|0|3/31/2023|1041024391||1041024391|0|-580.5662
|1|10035922|0|0|3/31/2023|1041024391||1041024391|0|-652.6101
|1|10035922|0|0|3/31/2023|1041024391||1041024391|0|0
|1|10035922|0|0|3/31/2023|1041024391||1041024391|0|1040.0523
|1|10035922|0|0|3/31/2023|1041064497||1041064497|0|0
|1|10035922|0|0|3/31/2023|1041064497||1041064497|0|0.2278
|1|10035922|0|0|3/31/2023|1041037724||1041037724|0|-167.11
|1|10035922|0|0|3/31/2023|1041037724||1041037724|0|95.1986
|1|10035922|0|0|3/31/2023|1041037724||1041037724|0|0
|1|10035922|0|0|3/31/2023|1041037724||1041037724|0|42.6028
|1|10035922|0|0|3/31/2023|1041049836||1041049836|0|0
|1|10035922|0|0|3/31/2023|1041049836||1041049836|0|-6.0838
|1|10035922|0|0|3/31/2023|1041077608||1041077608|0|1.8234
|1|10035922|0|0|3/31/2023|1041077608||1041077608|0|0
|1|10035922|0|0|3/31/2023|1041049836||1041049836|0|175.6207
|1|10035922|0|0|3/31/2023|1041049836||1041049836|0|194.3491
|1|10035922|0|0|3/31/2023|1041831890||1041831890|0|3.7864
|1|10035922|0|0|3/31/2023|1041831890||1041831890|0|0
|1|10035922|0|0|3/31/2023|1041064522||1041064522|0|0
|1|10035922|0|0|3/31/2023|1041064522||1041064522|0|-328.6655
|1|10035922|0|0|3/31/2023|1041077633||1041077633|0|-677.8935
|1|10035922|0|0|3/31/2023|1041077633||1041077633|0|241.6637
|1|10035922|0|0|3/31/2023|1041077632||1041077632|0|0
|1|10035922|0|0|3/31/2023|1041077632||1041077632|0|373.6906
|1|10035922|0|0|3/31/2023|1041122546||1041122546|0|-3.8454
|1|10035922|0|0|3/31/2023|1041122546||1041122546|0|0
|1|10035922|0|0|3/31/2023|1041122546||1041122546|0|0
|1|10035922|0|0|3/31/2023|1041122546||1041122546|0|0
|1|10035922|0|0|3/31/2023|1041831715||1041831715|0|1092.7532
|1|10035922|0|0|3/31/2023|1041831715||1041831715|0|28.2292
|1|10035922|0|0|3/31/2023|1041831891||1041831891|0|0
|1|10035922|0|0|3/31/2023|1041831891||1041831891|0|422.6317
|1|10035922|0|0|3/31/2023|1041122444||1041122444|0|471.8409
|1|10035922|0|0|3/31/2023|1041122444||1041122444|0|647.1774
|1|10035922|0|0|3/31/2023|1041136982||1041136982|0|-0.8395
|1|10035922|0|0|3/31/2023|1041136982||1041136982|0|0
|1|10035922|0|0|3/31/2023|1041137001||1041137001|0|0
|1|10035922|0|0|3/31/2023|1041137001||1041137001|0|-788.7324
|1|10035922|0|0|3/31/2023|1041177576||1041177576|0|-4.113
|1|10035922|0|0|3/31/2023|1041177576||1041177576|0|0
|1|10035922|0|0|3/31/2023|1041154988||1041154988|0|365.1982
|1|10035922|0|0|3/31/2023|1041154988||1041154988|0|-516.3842
|1|10035922|0|0|3/31/2023|1041196280||1041196280|0|0
|1|10035922|0|0|3/31/2023|1041196280||1041196280|0|-146.2818
|1|10035922|0|0|3/31/2023|1041227281||1041227281|0|-1.9149
|1|10035922|0|0|3/31/2023|1041227281||1041227281|0|0
|1|10035922|0|0|3/31/2023|1041196280||1041196280|0|-237.7825
|1|10035922|0|0|3/31/2023|1041196280||1041196280|0|-64.2352
|1|10035922|0|0|3/31/2023|1041210694||1041210694|0|0
|1|10035922|0|0|3/31/2023|1041210694||1041210694|0|-125.829
|1|10035922|0|0|3/31/2023|1041210609||1041210609|0|-21.3112
|1|10035922|0|0|3/31/2023|1041210609||1041210609|0|-220.8011
|1|10035922|0|0|3/31/2023|1041210694||1041210694|0|177.9116
|1|10035922|0|0|3/31/2023|1041210694||1041210694|0|-138.102
|1|10035922|0|0|3/31/2023|1041244475||1041244475|0|-5.0922
|1|10035922|0|0|3/31/2023|1041244475||1041244475|0|0
|1|10035922|0|0|3/31/2023|1041285759||1041285759|0|0
|1|10035922|0|0|3/31/2023|1041227293||1041227293|0|0
|1|10035922|0|0|3/31/2023|1041227293||1041227293|0|213.3931
|1|10035922|0|0|3/31/2023|1041227293||1041227293|0|-754.4957
|1|10035922|0|0|3/31/2023|1041227293||1041227293|0|1850.8538
|1|10035922|0|0|3/31/2023|1041285759||1041285759|0|15.3427
|1|10035922|0|0|3/31/2023|1041315438||1041315438|0|-3.0812
|1|10035922|0|0|3/31/2023|1041315438||1041315438|0|0
|1|10035922|0|0|3/31/2023|1041244460||1041244460|0|2042.5341
|1|10035922|0|0|3/31/2023|1041244460||1041244460|0|-769.1416
|1|10035922|0|0|3/31/2023|1041244460||1041244460|0|0
|1|10035922|0|0|3/31/2023|1041244460||1041244460|0|435.5897
|1|10035922|0|0|3/31/2023|1041336887||1041336887|0|13.4182
|1|10035922|0|0|3/31/2023|1041336887||1041336887|0|0
|1|10035922|0|0|3/31/2023|1041315352||1041315352|0|701.9906
|1|10035922|0|0|3/31/2023|1041315352||1041315352|0|-1481.2679
|1|10035922|0|0|3/31/2023|1041394392||1041394392|0|-2488.0011
|1|10035922|0|0|3/31/2023|1041394392||1041394392|0|4426.6773
|1|10035922|0|0|3/31/2023|1041375367||1041375367|0|13.9834
|1|10035922|0|0|3/31/2023|1041375367||1041375367|0|0
|1|10035922|0|0|3/31/2023|1041375367||1041375367|0|0
|1|10035922|0|0|3/31/2023|1041375367||1041375367|0|407.4454
|1|10035922|-786.9886|-786.9886|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|350.349
|1|10035922|-786.9886|-786.9886|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-1924.3262
|1|10035922|-212.99125|-212.99125|3/31/2023|1041426763|Long|1041426763|0|0
|1|10035922|-212.99125|-212.99125|3/31/2023|1041426763|Long|1041426763|0|-425.9825
|1|10035922|0|0|3/31/2023|1040959041||1040959041|0|0
|1|10035922|0|0|3/31/2023|1040959041||1040959041|0|-1429.4478
|1|10035922|-8879.1823|-8879.1823|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-21624.1237
|1|10035922|-8879.1823|-8879.1823|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|6740.5859
|1|10035922|0|0|3/31/2023|1040947730||1040947730|0|0
|1|10035922|0|0|3/31/2023|1040947732||1040947732|0|0
|1|10035922|0|0|3/31/2023|1040947730||1040947730|0|-812.1
|1|10035922|0|0|3/31/2023|1040947732||1040947732|0|-1982.507
|1|10035922|-1754.39105|-1754.39105|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|-3407.6116
|1|10035922|-1754.39105|-1754.39105|3/31/2023|Multiple HM Security ID|Long|Multiple HM Security ID|0|1323.4759
|1|10035922|0|0|3/31/2023|1039354203||1039354203|0|0
|1|10035922|0|0|3/31/2023|1039354203||1039354203|0|0
|1|10035922|0|0|3/31/2023|1039404006||1039404006|0|0
|1|10035922|0|0|3/31/2023|1039404006||1039404006|0|0
|1|10035922|0|0|3/31/2023|1039455453||1039455453|0|0
|1|10035922|0|0|3/31/2023|1039455453||1039455453|0|0
|1|10035922|0|0|3/31/2023|1039506227||1039506227|0|0
|1|10035922|0|0|3/31/2023|1039506227||1039506227|0|0
|1|10035922|0|0|3/31/2023|1039544701||1039544701|0|0
|1|10035922|0|0|3/31/2023|1039544701||1039544701|0|0
|1|10035922|0|0|3/31/2023|1039633552||1039633552|0|0
|1|10035922|0|0|3/31/2023|1039633552||1039633552|0|0
|1|10035922|0|0|3/31/2023|1039746752||1039746752|0|0
|1|10035922|0|0|3/31/2023|1039746752||1039746752|0|0
|1|10035922|0|0|3/31/2023|1039807771||1039807771|0|0
|1|10035922|0|0|3/31/2023|1039807771||1039807771|0|0
|1|10035922|0|0|3/31/2023|1039861502||1039861502|0|0
|1|10035922|0|0|3/31/2023|1039861502||1039861502|0|0
|1|10035922|0|0|3/31/2023|1039988135||1039988135|0|0
|1|10035922|0|0|3/31/2023|1039988135||1039988135|0|0
|1|10035922|0|0|3/31/2023|1040024833||1040024833|0|0
|1|10035922|0|0|3/31/2023|1040024833||1040024833|0|0
|1|10035922|0|0|3/31/2023|1040119829||1040119829|0|0
|1|10035922|0|0|3/31/2023|1040119829||1040119829|0|0
|1|10035922|0|0|3/31/2023|1040164318||1040164318|0|0
|1|10035922|0|0|3/31/2023|1040164318||1040164318|0|0
|1|10035922|0|0|3/31/2023|1040196258||1040196258|0|0
|1|10035922|0|0|3/31/2023|1040196258||1040196258|0|0
|1|10035922|0|0|3/31/2023|1040233905||1040233905|0|0
|1|10035922|0|0|3/31/2023|1040233905||1040233905|0|0
|1|10035922|0|0|3/31/2023|1040338432||1040338432|0|0
|1|10035922|0|0|3/31/2023|1040338432||1040338432|0|0
|1|10035922|0|0|3/31/2023|1040338432||1040338432|0|31.4242
|1|10035922|0|0|3/31/2023|1040338432||1040338432|0|0
|1|10035922|0|0|3/31/2023|1040233930||1040233930|0|-3465.604
|1|10035922|0|0|3/31/2023|1040233930||1040233930|0|3434.2684
|1|10035922|0|0|3/31/2023|1040299298||1040299298|0|0
|1|10035922|0|0|3/31/2023|1040299298||1040299298|0|3625.5761
|1|10035922|0|0|3/31/2023|1040338360||1040338360|0|7280.6127
|1|10035922|0|0|3/31/2023|1040338360||1040338360|0|-9177.0118
|1|10035922|0|0|3/31/2023|1040365316||1040365316|0|0
|1|10035922|0|0|3/31/2023|1040365316||1040365316|0|0
|1|10035922|0|0|3/31/2023|1040365316||1040365316|0|-2.21
|1|10035922|0|0|3/31/2023|1040365316||1040365316|0|0
|1|10035922|0|0|3/31/2023|1040233929||1040233929|0|0
|1|10035922|0|0|3/31/2023|1040233929||1040233929|0|0
|1|10035922|0|0|3/31/2023|1040395387||1040395387|0|14.9515
|1|10035922|0|0|3/31/2023|1040395387||1040395387|0|0
|1|10035922|0|0|3/31/2023|1040338367||1040338367|0|-2195.7458
|1|10035922|0|0|3/31/2023|1040338367||1040338367|0|1192.6746
|1|10035922|0|0|3/31/2023|1040338367||1040338367|0|0
|1|10035922|0|0|3/31/2023|1040338367||1040338367|0|2659.4653
|1|10035922|0|0|3/31/2023|1040395436||1040395436|0|1504.0829
|1|10035922|0|0|3/31/2023|1040395436||1040395436|0|-1371.2254
|1|10035922|0|0|3/31/2023|1040504763||1040504763|0|-1.097
|1|10035922|0|0|3/31/2023|1040504763||1040504763|0|0
|1|10035922|0|0|3/31/2023|1040504751||1040504751|0|7014.8417
|1|10035922|0|0|3/31/2023|1040504751||1040504751|0|-7174.5988
|1|10035922|0|0|3/31/2023|1040547543||1040547543|0|0.1235
|1|10035922|0|0|3/31/2023|1040547543||1040547543|0|0
|1|10035922|0|0|3/31/2023|1040547526||1040547526|0|-8538.2341
|1|10035922|0|0|3/31/2023|1040547526||1040547526|0|16355.6386
|1|10035922|0|0|3/31/2023|1040547527||1040547527|0|-1423.039
|1|10035922|0|0|3/31/2023|1040547527||1040547527|0|2724.8675
|1|10035922|0|0|3/31/2023|1040547526||1040547526|0|0
|1|10035922|0|0|3/31/2023|1040547526||1040547526|0|-655.1357
|1|10035922|0|0|3/31/2023|1040547527||1040547527|0|0
|1|10035922|0|0|3/31/2023|1040547527||1040547527|0|-154.6037
|1|10035922|0|0|3/31/2023|1040576156||1040576156|0|95.6886
|1|10035922|0|0|3/31/2023|1040576156||1040576156|0|0
|1|10035922|0|0|3/31/2023|1040611707||1040611707|0|1.5847
|1|10035922|0|0|3/31/2023|1040611707||1040611707|0|0
|1|10035922|0|0|3/31/2023|1040576138||1040576138|0|-2108.5196
|1|10035922|0|0|3/31/2023|1040576138||1040576138|0|1771.9513
|1|10035922|0|0|3/31/2023|1040563357||1040563357|0|0
|1|10035922|0|0|3/31/2023|1040563357||1040563357|0|-436.6831
|1|10035922|0|0|3/31/2023|1040636701||1040636701|0|-1.5255
|1|10035922|0|0|3/31/2023|1040636701||1040636701|0|0
|1|10035922|0|0|3/31/2023|1040611660||1040611660|0|1079.3591
|1|10035922|0|0|3/31/2023|1040611660||1040611660|0|-274.8414
|1|10035922|0|0|3/31/2023|1040651321||1040651321|0|78.99
|1|10035922|0|0|3/31/2023|1040651321||1040651321|0|0
|1|10035922|0|0|3/31/2023|1040024763||1040024763|0|-9492.4991
|1|10035922|0|0|3/31/2023|1040024763||1040024763|0|7930.756
|1|10035922|0|0|3/31/2023|1040611592||1040611592|0|-68881.6957
|1|10035922|0|0|3/31/2023|1040611592||1040611592|0|47179.4338
|1|10035922|0|0|3/31/2023|1040651457||1040651457|0|-10525.7937
|1|10035922|0|0|3/31/2023|1040651457||1040651457|0|-1414.376
|1|10035922|0|0|3/31/2023|1040665996||1040665996|0|99.53
|1|10035922|0|0|3/31/2023|1040665996||1040665996|0|0
|1|10035922|0|0|3/31/2023|1040666063||1040666063|0|-19613.7762
|1|10035922|0|0|3/31/2023|1040666063||1040666063|0|15130.4048
|1|10035922|0|0|3/31/2023|1040675927||1040675927|0|37.8865
|1|10035922|0|0|3/31/2023|1040675927||1040675927|0|0
|1|10035922|0|0|3/31/2023|1040666053||1040666053|0|-1672.6199
|1|10035922|0|0|3/31/2023|1040666053||1040666053|0|4144.0844
|1|10035922|0|0|3/31/2023|1040687802||1040687802|0|10.4765
|1|10035922|0|0|3/31/2023|1040687802||1040687802|0|0
|1|10035922|0|0|3/31/2023|1040714348||1040714348|0|40.8699
|1|10035922|0|0|3/31/2023|1040714348||1040714348|0|0
|1|10035922|0|0|3/31/2023|1040699487||1040699487|0|-4461.3809
|1|10035922|0|0|3/31/2023|1040699487||1040699487|0|-3159.1221
|1|10035922|0|0|3/31/2023|1040714293||1040714293|0|0
|1|10035922|0|0|3/31/2023|1040714293||1040714293|0|388.8371
|1|10035922|0|0|3/31/2023|1040749803||1040749803|0|5.7212
|1|10035922|0|0|3/31/2023|1040749803||1040749803|0|0
|1|10035922|0|0|3/31/2023|1040714293||1040714293|0|-569.8316
|1|10035922|0|0|3/31/2023|1040714293||1040714293|0|-978.4389
